,Date,BTC_USD Close,S&P_USD Close,GOLD_USD Close,USD Close
346,2018-05-21,8418.990234375,2733.010009765625,1290.199951171875,93.68000030517578
347,2018-05-22,8041.77978515625,2724.43994140625,1291.699951171875,93.61000061035156
348,2018-05-23,7557.81982421875,2733.2900390625,1289.300048828125,94.01000213623047
349,2018-05-24,7587.33984375,2727.760009765625,1303.699951171875,93.77999877929688
350,2018-05-25,7480.14013671875,2721.330078125,1303.300048828125,94.19000244140625
351,2018-05-29,7472.58984375,2689.860107421875,1298.699951171875,94.83000183105469
352,2018-05-30,7406.52001953125,2724.010009765625,1301.5,94.1500015258789
353,2018-05-31,7494.169921875,2705.27001953125,1300.0999755859375,93.98999786376953
354,2018-06-01,7541.4501953125,2734.6201171875,1294.800048828125,94.19000244140625
355,2018-06-04,7514.47021484375,2746.8701171875,1293.0999755859375,94.0199966430664
356,2018-06-05,7633.759765625,2748.800048828125,1297.5,93.88999938964844
357,2018-06-06,7653.97998046875,2772.35009765625,1297.0999755859375,93.66000366210938
358,2018-06-07,7678.240234375,2770.3701171875,1298.699951171875,93.4000015258789
359,2018-06-08,7624.919921875,2779.030029296875,1298.0999755859375,93.55000305175781
360,2018-06-11,6906.919921875,2782.0,1298.9000244140625,93.58000183105469
361,2018-06-12,6582.35986328125,2786.85009765625,1295.0999755859375,93.80000305175781
362,2018-06-13,6349.89990234375,2775.6298828125,1296.9000244140625,93.70999908447266
363,2018-06-14,6675.35009765625,2782.489990234375,1304.0,94.7699966430664
364,2018-06-15,6456.580078125,2779.659912109375,1274.5999755859375,94.79000091552734
365,2018-06-18,6734.81982421875,2773.75,1276.199951171875,94.75
366,2018-06-19,6769.93994140625,2762.590087890625,1275.5999755859375,95.08999633789062
367,2018-06-20,6776.5498046875,2767.320068359375,1271.199951171875,95.05999755859375
368,2018-06-21,6729.740234375,2749.760009765625,1267.199951171875,94.87000274658203
369,2018-06-22,6083.68994140625,2754.8798828125,1267.4000244140625,94.5199966430664
370,2018-06-25,6249.18017578125,2717.070068359375,1265.5999755859375,94.27999877929688
371,2018-06-26,6093.669921875,2723.06005859375,1256.5999755859375,94.68000030517578
372,2018-06-27,6157.1298828125,2699.6298828125,1252.800048828125,95.29000091552734
373,2018-06-28,5903.43994140625,2716.31005859375,1247.800048828125,95.38999938964844
374,2018-06-29,6218.2998046875,2718.3701171875,1251.300048828125,94.62999725341797
375,2018-07-02,6614.18017578125,2726.7099609375,1239.800048828125,94.87000274658203
376,2018-07-03,6529.58984375,2713.219970703125,1251.5999755859375,94.58999633789062
377,2018-07-05,6639.14013671875,2736.610107421875,1257.300048828125,94.47000122070312
378,2018-07-06,6673.5,2759.820068359375,1254.300048828125,94.04000091552734
379,2018-07-09,6741.75,2784.169921875,1258.0999755859375,94.08000183105469
380,2018-07-10,6329.9501953125,2793.840087890625,1253.800048828125,94.11000061035156
381,2018-07-11,6394.7099609375,2774.02001953125,1242.800048828125,94.72000122070312
382,2018-07-12,6228.81005859375,2798.2900390625,1245.0,94.80999755859375
383,2018-07-13,6238.0498046875,2801.31005859375,1239.5999755859375,94.75
384,2018-07-16,6741.75,2798.429931640625,1238.0999755859375,94.51000213623047
385,2018-07-17,7321.0400390625,2809.550048828125,1225.699951171875,94.97000122070312
386,2018-07-18,7370.77978515625,2815.6201171875,1226.300048828125,95.08000183105469
387,2018-07-19,7466.85986328125,2804.489990234375,1222.4000244140625,95.16999816894531
388,2018-07-20,7354.1298828125,2801.830078125,1229.5,94.45999908447266
389,2018-07-23,7711.10986328125,2806.97998046875,1224.0,94.66999816894531
390,2018-07-24,8424.26953125,2820.39990234375,1223.9000244140625,94.61000061035156
391,2018-07-25,8181.39013671875,2846.070068359375,1231.4000244140625,94.36000061035156
392,2018-07-26,7951.580078125,2837.43994140625,1225.300048828125,94.75
393,2018-07-27,8165.009765625,2818.820068359375,1222.5999755859375,94.68000030517578
394,2018-07-30,8180.47998046875,2802.60009765625,1221.300048828125,94.36000061035156
395,2018-07-31,7780.43994140625,2816.2900390625,1223.699951171875,94.48999786376953
396,2018-08-01,7624.91015625,2813.360107421875,1217.9000244140625,94.62000274658203
397,2018-08-02,7567.14990234375,2827.219970703125,1210.5999755859375,95.16999816894531
398,2018-08-03,7434.39013671875,2840.35009765625,1214.199951171875,95.13999938964844
399,2018-08-06,6951.7998046875,2850.39990234375,1208.5999755859375,95.36000061035156
400,2018-08-07,6753.1201171875,2858.449951171875,1209.5999755859375,95.22000122070312
401,2018-08-08,6305.7998046875,2857.699951171875,1212.5999755859375,95.0999984741211
402,2018-08-09,6568.22998046875,2853.580078125,1211.9000244140625,95.5
403,2018-08-10,6184.7099609375,2833.280029296875,1211.0999755859375,96.36000061035156
404,2018-08-13,6297.56982421875,2821.929931640625,1191.300048828125,96.38999938964844
405,2018-08-14,6199.7099609375,2839.9599609375,1193.0,96.7300033569336
406,2018-08-15,6308.52001953125,2818.3701171875,1177.5,96.69999694824219
407,2018-08-16,6334.72998046875,2840.68994140625,1176.199951171875,96.6500015258789
408,2018-08-17,6580.6298828125,2850.1298828125,1176.5,96.0999984741211
409,2018-08-20,6308.52978515625,2857.050048828125,1186.800048828125,95.9000015258789
410,2018-08-21,6488.759765625,2862.9599609375,1192.5999755859375,95.26000213623047
411,2018-08-22,6376.7099609375,2861.820068359375,1196.300048828125,95.1500015258789
412,2018-08-23,6534.8798828125,2856.97998046875,1187.0,95.62000274658203
413,2018-08-24,6719.9599609375,2874.68994140625,1206.300048828125,95.1500015258789
414,2018-08-27,6884.64013671875,2896.739990234375,1209.0,94.77999877929688
415,2018-08-28,7096.27978515625,2897.52001953125,1207.4000244140625,94.72000122070312
416,2018-08-29,7047.16015625,2914.0400390625,1204.5,94.5999984741211
417,2018-08-30,6978.22998046875,2901.1298828125,1197.699951171875,94.72000122070312
418,2018-08-31,7037.580078125,2901.52001953125,1200.300048828125,95.13999938964844
419,2018-09-04,7361.66015625,2896.719970703125,1192.699951171875,95.41999816894531
420,2018-09-05,6792.830078125,2888.60009765625,1194.9000244140625,95.12999725341797
421,2018-09-06,6529.169921875,2878.050048828125,1197.9000244140625,95.0199966430664
422,2018-09-07,6467.06982421875,2871.679931640625,1193.5999755859375,95.37000274658203
423,2018-09-10,6329.7001953125,2877.1298828125,1193.0,95.1500015258789
424,2018-09-11,6321.2001953125,2887.889892578125,1195.4000244140625,95.05999755859375
425,2018-09-12,6351.7998046875,2888.919921875,1204.699951171875,94.80000305175781
426,2018-09-13,6517.31005859375,2904.179931640625,1202.0,94.54000091552734
427,2018-09-14,6512.7099609375,2904.97998046875,1195.0,94.9800033569336
428,2018-09-17,6281.2001953125,2888.800048828125,1199.699951171875,94.51000213623047
429,2018-09-18,6371.2998046875,2904.31005859375,1196.800048828125,94.62000274658203
430,2018-09-19,6398.5400390625,2907.949951171875,1202.199951171875,94.55000305175781
431,2018-09-20,6519.669921875,2930.75,1206.199951171875,93.91000366210938
432,2018-09-21,6734.9501953125,2929.669921875,1196.199951171875,94.22000122070312
433,2018-09-24,6595.41015625,2919.3701171875,1199.300048828125,94.26000213623047
434,2018-09-25,6446.47021484375,2915.56005859375,1200.0,94.12999725341797
435,2018-09-26,6495.0,2905.969970703125,1194.0,94.19000244140625
436,2018-09-27,6676.75,2914.0,1182.300048828125,95.0
437,2018-09-28,6644.1298828125,2913.97998046875,1191.5,95.19000244140625
438,2018-10-01,6589.6201171875,2924.590087890625,1187.0999755859375,95.30000305175781
439,2018-10-02,6556.10009765625,2923.429931640625,1202.4000244140625,95.51000213623047
440,2018-10-03,6502.58984375,2925.510009765625,1198.300048828125,95.76000213623047
441,2018-10-04,6576.68994140625,2901.610107421875,1197.199951171875,95.75
442,2018-10-05,6622.47998046875,2885.570068359375,1201.199951171875,95.62000274658203
443,2018-10-08,6652.22998046875,2884.429931640625,1184.4000244140625,95.7699966430664
444,2018-10-09,6642.64013671875,2880.340087890625,1187.199951171875,95.68000030517578
445,2018-10-10,6585.52978515625,2785.679931640625,1189.300048828125,95.51000213623047
446,2018-10-11,6256.240234375,2728.3701171875,1223.5,95.0199966430664
447,2018-10-12,6274.580078125,2767.1298828125,1218.0999755859375,95.22000122070312
448,2018-10-15,6596.5400390625,2750.7900390625,1226.4000244140625,95.06999969482422
449,2018-10-16,6596.10986328125,2809.919921875,1227.300048828125,95.05000305175781
450,2018-10-17,6544.43017578125,2809.2099609375,1223.699951171875,95.58000183105469
451,2018-10-18,6476.7099609375,2768.780029296875,1226.5,95.9000015258789
452,2018-10-19,6465.41015625,2767.780029296875,1225.300048828125,95.70999908447266
453,2018-10-22,6487.16015625,2755.8798828125,1221.199951171875,96.01000213623047
454,2018-10-23,6475.740234375,2740.68994140625,1233.4000244140625,95.95999908447266
455,2018-10-24,6495.83984375,2656.10009765625,1227.800048828125,96.43000030517578
456,2018-10-25,6476.2900390625,2705.570068359375,1229.0999755859375,96.68000030517578
457,2018-10-26,6474.75,2658.68994140625,1232.5,96.36000061035156
458,2018-10-29,6332.6298828125,2641.25,1224.5,96.58000183105469
459,2018-10-30,6334.27001953125,2682.6298828125,1222.5999755859375,97.01000213623047
460,2018-10-31,6317.60986328125,2711.739990234375,1212.300048828125,97.12999725341797
461,2018-11-01,6377.77978515625,2740.3701171875,1236.0,96.27999877929688
462,2018-11-02,6388.43994140625,2723.06005859375,1230.9000244140625,96.54000091552734
463,2018-11-05,6419.66015625,2738.31005859375,1229.800048828125,96.3499984741211
464,2018-11-06,6461.009765625,2755.449951171875,1223.800048828125,96.31999969482422
465,2018-11-07,6530.14013671875,2813.889892578125,1226.199951171875,96.0
466,2018-11-08,6453.72021484375,2806.830078125,1222.9000244140625,96.63999938964844
467,2018-11-09,6385.6201171875,2781.010009765625,1206.4000244140625,96.91000366210938
468,2018-11-12,6371.27001953125,2726.219970703125,1201.300048828125,97.54000091552734
469,2018-11-13,6359.490234375,2722.179931640625,1199.199951171875,97.30000305175781
470,2018-11-14,5738.35009765625,2701.580078125,1207.9000244140625,96.80000305175781
471,2018-11-15,5648.02978515625,2730.199951171875,1212.800048828125,96.93000030517578
472,2018-11-16,5575.5498046875,2736.27001953125,1220.800048828125,96.47000122070312
473,2018-11-19,4871.490234375,2690.72998046875,1223.0999755859375,96.19000244140625
474,2018-11-20,4451.8701171875,2641.889892578125,1219.0,96.80999755859375
475,2018-11-21,4602.169921875,2649.929931640625,1225.800048828125,96.70999908447266
476,2018-11-23,4347.10986328125,2632.56005859375,1221.0,96.91999816894531
477,2018-11-26,3779.1298828125,2673.449951171875,1220.199951171875,97.06999969482422
478,2018-11-27,3820.719970703125,2682.169921875,1211.199951171875,97.37000274658203
479,2018-11-28,4257.419921875,2743.7900390625,1221.4000244140625,96.79000091552734
480,2018-11-29,4278.8466796875,2737.800048828125,1224.0999755859375,96.77999877929688
481,2018-11-30,4017.2685546875,2760.169921875,1220.199951171875,97.2699966430664
482,2018-12-03,3894.130859375,2790.3701171875,1233.9000244140625,97.04000091552734
483,2018-12-04,3956.893798828125,2700.06005859375,1241.0999755859375,96.97000122070312
484,2018-12-06,3521.101806640625,2695.949951171875,1238.0999755859375,96.80999755859375
485,2018-12-07,3419.937255859375,2633.080078125,1246.800048828125,96.51000213623047
486,2018-12-10,3502.656005859375,2637.719970703125,1243.699951171875,97.22000122070312
487,2018-12-11,3424.588134765625,2636.780029296875,1241.9000244140625,97.38999938964844
488,2018-12-12,3486.9501953125,2651.070068359375,1244.4000244140625,97.04000091552734
489,2018-12-13,3313.67724609375,2650.5400390625,1242.699951171875,97.05999755859375
490,2018-12-14,3242.48486328125,2599.949951171875,1237.0,97.44000244140625
491,2018-12-17,3545.86474609375,2545.93994140625,1247.4000244140625,97.0999984741211
492,2018-12-18,3696.05908203125,2546.159912109375,1249.199951171875,97.13999938964844
493,2018-12-19,3745.95068359375,2506.9599609375,1252.0999755859375,97.04000091552734
494,2018-12-20,4134.44140625,2467.419921875,1263.5999755859375,96.27999877929688
495,2018-12-21,3896.543701171875,2416.6201171875,1253.800048828125,96.95999908447266
496,2018-12-24,4078.59912109375,2351.10009765625,1267.5,96.55000305175781
497,2018-12-26,3857.297607421875,2467.699951171875,1269.199951171875,97.05000305175781
498,2018-12-27,3654.83349609375,2488.830078125,1277.300048828125,96.4800033569336
499,2018-12-28,3923.918701171875,2485.739990234375,1279.9000244140625,96.38999938964844
500,2018-12-31,3742.700439453125,2506.85009765625,1278.300048828125,96.16999816894531
501,2019-01-02,3943.409423828125,2510.030029296875,1281.0,96.81999969482422
502,2019-01-03,3836.7412109375,2447.889892578125,1291.800048828125,96.30999755859375
503,2019-01-04,3857.717529296875,2531.93994140625,1282.699951171875,96.19000244140625
504,2019-01-07,4025.248291015625,2549.68994140625,1286.800048828125,95.70999908447266
505,2019-01-08,4030.847900390625,2574.409912109375,1283.199951171875,95.9000015258789
506,2019-01-09,4035.29638671875,2584.9599609375,1289.300048828125,95.22000122070312
507,2019-01-10,3678.924560546875,2596.639892578125,1284.699951171875,95.54000091552734
508,2019-01-11,3687.365478515625,2596.260009765625,1287.0999755859375,95.66999816894531
509,2019-01-14,3706.05224609375,2582.610107421875,1289.0999755859375,95.58999633789062
510,2019-01-15,3630.67529296875,2610.300048828125,1286.199951171875,95.97000122070312
511,2019-01-16,3655.0068359375,2616.10009765625,1291.5999755859375,96.05999755859375
512,2019-01-17,3678.56396484375,2635.9599609375,1291.0,96.06999969482422
513,2019-01-18,3657.83935546875,2670.7099609375,1281.300048828125,96.33999633789062
514,2019-01-22,3604.5771484375,2632.89990234375,1282.5,96.30000305175781
515,2019-01-23,3585.123046875,2638.699951171875,1283.0999755859375,96.12000274658203
516,2019-01-24,3600.865478515625,2642.330078125,1279.0999755859375,96.5999984741211
517,2019-01-25,3599.765869140625,2664.760009765625,1297.4000244140625,95.79000091552734
518,2019-01-28,3470.450439453125,2643.85009765625,1302.4000244140625,95.75
519,2019-01-29,3448.116943359375,2640.0,1308.199951171875,95.81999969482422
520,2019-01-30,3486.181640625,2681.050048828125,1309.9000244140625,95.33999633789062
521,2019-01-31,3457.792724609375,2704.10009765625,1319.699951171875,95.58000183105469
522,2019-02-01,3487.9453125,2706.530029296875,1316.9000244140625,95.58000183105469
523,2019-02-04,3459.154052734375,2724.8701171875,1314.300048828125,95.8499984741211
524,2019-02-05,3466.357421875,2737.699951171875,1314.199951171875,96.0999984741211
525,2019-02-06,3413.767822265625,2731.610107421875,1309.5,96.41999816894531
526,2019-02-07,3399.4716796875,2706.050048828125,1309.4000244140625,96.51000213623047
527,2019-02-08,3666.7802734375,2707.8798828125,1313.699951171875,96.63999938964844
528,2019-02-11,3648.4306640625,2709.800048828125,1307.0,97.05999755859375
529,2019-02-12,3653.528564453125,2744.72998046875,1309.199951171875,96.70999908447266
530,2019-02-13,3632.070556640625,2753.030029296875,1310.800048828125,97.12999725341797
531,2019-02-14,3616.880859375,2745.72998046875,1309.800048828125,96.9800033569336
532,2019-02-15,3620.810791015625,2775.60009765625,1318.0999755859375,96.91999816894531
533,2019-02-19,3947.094482421875,2779.760009765625,1340.0999755859375,96.5199966430664
534,2019-02-20,3999.820556640625,2784.699951171875,1343.300048828125,96.44999694824219
535,2019-02-21,3954.1181640625,2774.8798828125,1323.5,96.61000061035156
536,2019-02-22,4005.526611328125,2792.669921875,1329.199951171875,96.51000213623047
537,2019-02-25,3882.6962890625,2796.110107421875,1325.9000244140625,96.41000366210938
538,2019-02-26,3854.35791015625,2793.89990234375,1325.0999755859375,96.0
539,2019-02-27,3851.04736328125,2792.3798828125,1317.699951171875,96.1500015258789
540,2019-02-28,3854.785400390625,2784.489990234375,1312.800048828125,96.16000366210938
541,2019-03-01,3859.583740234375,2803.68994140625,1296.4000244140625,96.52999877929688
542,2019-03-04,3761.55712890625,2792.81005859375,1284.800048828125,96.68000030517578
543,2019-03-05,3896.375,2789.64990234375,1282.0,96.8499984741211
544,2019-03-06,3903.942626953125,2771.449951171875,1284.9000244140625,96.87000274658203
545,2019-03-07,3911.484375,2748.929931640625,1283.800048828125,97.66999816894531
546,2019-03-08,3901.131591796875,2743.070068359375,1297.0,97.37000274658203
547,2019-03-11,3905.227294921875,2783.300048828125,1288.800048828125,97.22000122070312
548,2019-03-12,3909.15625,2791.52001953125,1296.300048828125,96.94000244140625
549,2019-03-13,3906.71728515625,2810.919921875,1307.5,96.55000305175781
550,2019-03-14,3924.369140625,2808.47998046875,1293.4000244140625,96.79000091552734
551,2019-03-15,3960.9111328125,2822.47998046875,1301.800048828125,96.5999984741211
552,2019-03-18,4032.50732421875,2832.93994140625,1300.300048828125,96.5199966430664
553,2019-03-19,4071.190185546875,2832.570068359375,1305.0,96.37999725341797
554,2019-03-20,4087.476318359375,2824.22998046875,1300.5,95.76000213623047
555,2019-03-21,4029.326904296875,2854.8798828125,1306.0999755859375,96.5
556,2019-03-22,4023.96826171875,2800.7099609375,1311.5999755859375,96.6500015258789
557,2019-03-25,3963.070556640625,2798.360107421875,1321.9000244140625,96.56999969482422
558,2019-03-26,3985.080810546875,2818.4599609375,1314.300048828125,96.73999786376953
559,2019-03-27,4087.066162109375,2805.3701171875,1309.9000244140625,96.7699966430664
560,2019-03-28,4069.107177734375,2815.43994140625,1289.800048828125,97.19999694824219
561,2019-03-29,4098.37451171875,2834.39990234375,1293.0,97.27999877929688
562,2019-04-01,4158.18310546875,2867.18994140625,1288.4000244140625,97.25
563,2019-04-02,4879.8779296875,2867.239990234375,1290.0,97.36000061035156
564,2019-04-03,4973.02197265625,2873.39990234375,1289.9000244140625,97.08999633789062
565,2019-04-04,4922.798828125,2879.389892578125,1289.0,97.30999755859375
566,2019-04-05,5036.68115234375,2892.739990234375,1290.4000244140625,97.4000015258789
567,2019-04-08,5289.77099609375,2895.77001953125,1297.0999755859375,97.05000305175781
568,2019-04-09,5204.95849609375,2878.199951171875,1303.5,97.01000213623047
569,2019-04-10,5324.5517578125,2888.2099609375,1309.0999755859375,96.94999694824219
570,2019-04-11,5064.48779296875,2888.320068359375,1288.5999755859375,97.18000030517578
571,2019-04-12,5089.5390625,2907.409912109375,1290.5999755859375,96.97000122070312
572,2019-04-15,5067.1083984375,2905.580078125,1286.800048828125,96.94000244140625
573,2019-04-16,5235.5595703125,2907.06005859375,1272.5999755859375,97.04000091552734
574,2019-04-17,5251.93798828125,2900.449951171875,1272.199951171875,97.01000213623047
575,2019-04-18,5298.3857421875,2905.030029296875,1271.9000244140625,97.47000122070312
576,2019-04-22,5399.365234375,2907.969970703125,1273.5,97.27999877929688
577,2019-04-23,5572.3623046875,2933.679931640625,1269.300048828125,97.56999969482422
578,2019-04-24,5464.86669921875,2927.25,1275.5,98.0999984741211
579,2019-04-25,5210.515625,2926.169921875,1275.800048828125,98.19999694824219
580,2019-04-26,5279.34814453125,2939.8798828125,1284.9000244140625,98.01000213623047
581,2019-04-29,5247.3525390625,2943.030029296875,1278.5999755859375,97.86000061035156
582,2019-04-30,5350.7265625,2945.830078125,1282.800048828125,97.4800033569336
583,2019-05-01,5402.697265625,2923.72998046875,1281.4000244140625,97.69000244140625
584,2019-05-02,5505.28369140625,2917.52001953125,1269.699951171875,97.83000183105469
585,2019-05-03,5768.28955078125,2945.639892578125,1279.199951171875,97.5199966430664
586,2019-05-06,5746.80712890625,2932.469970703125,1281.699951171875,97.5199966430664
587,2019-05-07,5829.50146484375,2884.050048828125,1283.5,97.62999725341797
588,2019-05-08,5982.45751953125,2879.419921875,1279.4000244140625,97.62000274658203
589,2019-05-09,6174.52880859375,2870.719970703125,1283.5,97.37000274658203
590,2019-05-10,6378.84912109375,2881.39990234375,1285.699951171875,97.33000183105469
591,2019-05-13,7814.9150390625,2811.8701171875,1300.0999755859375,97.31999969482422
592,2019-05-14,7994.416015625,2834.409912109375,1294.699951171875,97.52999877929688
593,2019-05-15,8205.16796875,2850.9599609375,1296.300048828125,97.56999969482422
594,2019-05-16,7884.9091796875,2876.320068359375,1285.0,97.83999633789062
595,2019-05-17,7343.8955078125,2859.530029296875,1274.5,98.0
596,2019-05-20,7978.30908203125,2840.22998046875,1276.0999755859375,97.93000030517578
597,2019-05-21,7963.32763671875,2864.360107421875,1272.0,98.05999755859375
598,2019-05-22,7680.06640625,2856.27001953125,1273.5999755859375,98.11000061035156
599,2019-05-23,7881.8466796875,2822.239990234375,1284.800048828125,97.8499984741211
600,2019-05-24,7987.37158203125,2826.06005859375,1283.0,97.61000061035156
601,2019-05-28,8719.9619140625,2802.389892578125,1276.5,97.95999908447266
602,2019-05-29,8659.4873046875,2783.02001953125,1280.5999755859375,98.13999938964844
603,2019-05-30,8319.47265625,2788.860107421875,1287.0999755859375,98.13999938964844
604,2019-05-31,8574.501953125,2752.06005859375,1305.800048828125,97.75
605,2019-06-03,8208.9951171875,2744.449951171875,1322.699951171875,97.13999938964844
606,2019-06-04,7707.77099609375,2803.27001953125,1323.4000244140625,97.06999969482422
607,2019-06-05,7824.2314453125,2826.14990234375,1328.300048828125,97.37000274658203
608,2019-06-06,7822.0234375,2843.489990234375,1337.5999755859375,97.02999877929688
609,2019-06-07,8043.951171875,2873.340087890625,1341.199951171875,96.61000061035156
610,2019-06-10,8000.32958984375,2886.72998046875,1324.699951171875,96.76000213623047
611,2019-06-11,7927.71435546875,2885.719970703125,1326.4000244140625,96.69000244140625
612,2019-06-12,8145.857421875,2879.840087890625,1331.9000244140625,97.0
613,2019-06-13,8230.923828125,2891.639892578125,1339.199951171875,97.01000213623047
614,2019-06-14,8693.8330078125,2886.97998046875,1340.0999755859375,97.56999969482422
615,2019-06-17,9320.3525390625,2889.669921875,1338.699951171875,97.55999755859375
616,2019-06-18,9081.7626953125,2917.75,1346.5999755859375,97.63999938964844
617,2019-06-19,9273.521484375,2926.4599609375,1344.5999755859375,97.12000274658203
618,2019-06-20,9527.16015625,2954.179931640625,1392.9000244140625,96.62999725341797
619,2019-06-21,10144.556640625,2950.4599609375,1396.199951171875,96.22000122070312
620,2019-06-24,11011.1025390625,2945.35009765625,1414.300048828125,95.9800033569336
621,2019-06-25,11790.9169921875,2917.3798828125,1414.9000244140625,96.16000366210938
622,2019-06-26,13016.2314453125,2913.780029296875,1411.5999755859375,96.20999908447266
623,2019-06-27,11182.806640625,2924.919921875,1408.4000244140625,96.19000244140625
624,2019-06-28,12407.33203125,2941.760009765625,1409.699951171875,96.12999725341797
625,2019-07-01,10583.134765625,2964.330078125,1385.5999755859375,96.83999633789062
626,2019-07-02,10801.677734375,2973.010009765625,1404.5999755859375,96.7300033569336
627,2019-07-03,11961.26953125,2995.820068359375,1417.699951171875,96.7699966430664
628,2019-07-05,10978.4599609375,2990.409912109375,1396.699951171875,97.25
629,2019-07-08,12285.9580078125,2975.949951171875,1397.0,97.37999725341797
630,2019-07-09,12573.8125,2979.6298828125,1397.5,97.48999786376953
631,2019-07-10,12156.5126953125,2993.070068359375,1410.0999755859375,97.0999984741211
632,2019-07-11,11358.662109375,2999.909912109375,1404.300048828125,97.05000305175781
633,2019-07-12,11815.986328125,3013.77001953125,1409.9000244140625,96.80999755859375
634,2019-07-15,10895.08984375,3014.300048828125,1411.4000244140625,96.93000030517578
635,2019-07-16,9477.6416015625,3004.0400390625,1409.199951171875,97.4000015258789
636,2019-07-17,9693.802734375,2984.419921875,1421.300048828125,97.22000122070312
637,2019-07-18,10666.482421875,2995.110107421875,1426.0999755859375,96.79000091552734
638,2019-07-19,10530.732421875,2976.610107421875,1425.0999755859375,97.1500015258789
639,2019-07-22,10343.1064453125,2985.030029296875,1425.300048828125,97.26000213623047
640,2019-07-23,9900.767578125,3005.469970703125,1420.0999755859375,97.70999908447266
641,2019-07-24,9811.92578125,3019.56005859375,1422.800048828125,97.7300033569336
642,2019-07-25,9911.841796875,3003.669921875,1413.9000244140625,97.81999969482422
643,2019-07-26,9870.3037109375,3025.860107421875,1418.5,98.01000213623047
644,2019-07-29,9519.1455078125,3020.969970703125,1419.5999755859375,98.04000091552734
645,2019-07-30,9607.423828125,3013.179931640625,1429.699951171875,98.05000305175781
646,2019-07-31,10085.6279296875,2980.3798828125,1426.0999755859375,98.5199966430664
647,2019-08-01,10399.6689453125,2953.56005859375,1420.9000244140625,98.38999938964844
648,2019-08-02,10518.1748046875,2932.050048828125,1445.5999755859375,98.0999984741211
649,2019-08-05,11805.6533203125,2844.739990234375,1464.5999755859375,97.5
650,2019-08-06,11478.1689453125,2881.77001953125,1472.4000244140625,97.62999725341797
651,2019-08-07,11941.96875,2883.97998046875,1507.300048828125,97.54000091552734
652,2019-08-08,11966.4072265625,2938.090087890625,1497.699951171875,97.62000274658203
653,2019-08-09,11862.9365234375,2918.64990234375,1496.5999755859375,97.48999786376953
654,2019-08-12,11382.6162109375,2882.699951171875,1505.300048828125,97.37999725341797
655,2019-08-13,10895.830078125,2926.320068359375,1502.199951171875,97.80999755859375
656,2019-08-14,10051.7041015625,2840.60009765625,1515.9000244140625,97.98999786376953
657,2019-08-15,10311.5458984375,2847.60009765625,1519.5999755859375,98.13999938964844
658,2019-08-16,10374.3388671875,2888.679931640625,1512.5,98.13999938964844
659,2019-08-19,10916.0537109375,2923.64990234375,1500.4000244140625,98.3499984741211
660,2019-08-20,10763.232421875,2900.510009765625,1504.5999755859375,98.19000244140625
661,2019-08-21,10138.0498046875,2924.429931640625,1504.5999755859375,98.30000305175781
662,2019-08-22,10131.0556640625,2922.949951171875,1497.300048828125,98.16999816894531
663,2019-08-23,10407.96484375,2847.110107421875,1526.5999755859375,97.63999938964844
664,2019-08-26,10370.8203125,2878.3798828125,1526.300048828125,98.08000183105469
665,2019-08-27,10185.5,2869.159912109375,1541.0,98.0
666,2019-08-28,9754.4228515625,2887.93994140625,1537.800048828125,98.20999908447266
667,2019-08-29,9510.2001953125,2924.580078125,1526.5,98.51000213623047
668,2019-08-30,9598.173828125,2926.4599609375,1519.0999755859375,98.91999816894531
669,2019-09-03,10623.5400390625,2906.27001953125,1545.9000244140625,98.94999694824219
670,2019-09-04,10594.4931640625,2937.780029296875,1550.300048828125,98.44999694824219
671,2019-09-05,10575.533203125,2976.0,1515.4000244140625,98.41000366210938
672,2019-09-06,10353.302734375,2978.7099609375,1506.199951171875,98.38999938964844
673,2019-09-09,10334.974609375,2978.429931640625,1502.199951171875,98.27999877929688
674,2019-09-10,10115.9755859375,2979.389892578125,1490.300048828125,98.33000183105469
675,2019-09-11,10178.3720703125,3000.929931640625,1494.4000244140625,98.6500015258789
676,2019-09-12,10410.126953125,3009.570068359375,1498.699951171875,98.30999755859375
677,2019-09-13,10360.546875,3007.389892578125,1490.9000244140625,98.26000213623047
678,2019-09-16,10276.7939453125,2997.9599609375,1503.0999755859375,98.6500015258789
679,2019-09-17,10241.2724609375,3005.699951171875,1505.0999755859375,98.26000213623047
680,2019-09-18,10198.248046875,3006.72998046875,1507.5,98.5999984741211
681,2019-09-19,10266.4150390625,3006.7900390625,1498.4000244140625,98.2699966430664
682,2019-09-20,10181.6416015625,2992.070068359375,1507.300048828125,98.51000213623047
683,2019-09-23,9729.32421875,2991.780029296875,1523.699951171875,98.5999984741211
684,2019-09-24,8620.56640625,2966.60009765625,1532.0999755859375,98.33999633789062
685,2019-09-25,8486.9931640625,2984.8701171875,1504.5999755859375,99.04000091552734
686,2019-09-26,8118.9677734375,2977.6201171875,1507.5,99.20999908447266
687,2019-09-27,8251.845703125,2961.7900390625,1499.0999755859375,99.11000061035156
688,2019-09-30,8293.8681640625,2976.739990234375,1465.699951171875,99.37999725341797
689,2019-10-01,8343.2763671875,2940.25,1482.0,99.12999725341797
690,2019-10-02,8393.0419921875,2887.610107421875,1501.0,99.04000091552734
691,2019-10-03,8259.9921875,2910.6298828125,1507.0999755859375,98.86000061035156
692,2019-10-04,8205.939453125,2952.010009765625,1506.199951171875,98.80999755859375
